RQKB4R65,conferencePaper,2011,"Stefano Ermon, Ashish Sabharwal, Carla Gomes; Selman, Bart",Accelerated Adaptive Markov Chain for Partition Function Computation.,NIPS'2011,,,,,,,,,,,,,
2UJ77W4C,conferencePaper,2012,"Stefano Ermon, Ashish Sabharwal, Carla Gomes; Selman, Bart",Density Propagation and Improved Bounds on the Partition Function.,NIPS'2012,,,,,,,,,,,,,
ZPG29V9N,book,1981,"Everitt, B. S.; Hand, D. J.",Finite Mixture Distributions,,,,,,,,,,,,,,
8UQHR87M,conferencePaper,2004,"Evgeniou, Theodoros; Pontil, Massimiliano",Regularized multi–task learning,KDD '04: Proceedings of the 2004 ACM SIGKDD international conference on Knowledge discovery and data mining,,,,,,,,,,,,,
7FJZ3IGV,journalArticle,2005,"Evgeniou, Theodoros; Micchelli, Charles A.; Pontil, Massimiliano",Learning Multiple Tasks with Kernel Methods,jmlr,,,,,,,,,,,,,
49ENCVBV,conferencePaper,1983,"Fahlman, S. E.; Hinton, G. E.; Sejnowski, T. J.","Massively parallel architectures for AI: NETL, Thistle, and Boltzmann machines",Proceedings of the National Conference on Artificial Intelligence AAAI-83,,,,,,,,,,,,,
M3FJC57G,conferencePaper,1989,"Fahlman, S. E.",Fast-Learning Variations on Back-Propagation: An Empirical Study,cmss88,,,,,,,,,,,,,
6QGF4AXR,conferencePaper,1990,"Fahlman, Scott E.; Lebiere, Christian",The Cascade-Correlation Learning Architecture,NIPS2,,,,,,,,,,,,,
27IRRBD5,conferencePaper,1990,"Fahlman, S. E.; Lebiere, C.",The Cascade-Correlation Learning Architecture,NIPS 2,,,,,,,,,,,,,
IJ5E9GEI,journalArticle,1988,"Fama, E. F.; French, K. R.",Permanent and Temporary Components of Stock Prices,Journal of Political Economy,,,,,,,,,,,,,
HNC9EFEB,book,1960,"Fant, G.",Acoustic Theory of Speech Production,,,,,,,,,,,,,,
EI2RUEHZ,book,1973,"Fant, G.",Speech Sounds and Features,,,,,,,,,,,,,,
MH94RI22,journalArticle,1985,"Farhat, N. H.; Psaltis, D.; Prata, A.; Paek, E.",Optical Implementation of the Hopfield Model,applopt,,,,,,,,,,,,,
8HIINBNE,journalArticle,1987,"Farhat, N. H.",Optoelectronic Analogs of Self-Programming Neural Nets: Architectures and Methods for Implementing Fast Stochastic Learning by Simulated Annealing,applopt,,,,,,,,,,,,,
MV5JK87J,journalArticle,1987,"Farmer, D.; Sidorowich, J.",Predicting Chaotic Time Series,prl,,,,,,,,,,,,,
5M6DDUR4,bookSection,1988,"Farmer, D.; Sidorowich, J.",Exploiting Chaos to Predict the Future and Reduce Noise,"Evolution, Learning, and Cognition",,,,,,,,,,,,,
N9EPTPPJ,conferencePaper,2004,"Fei-Fei, Li; Fergus, Rod; Perona, Pietro",Learning Generative Visual Models from Few Training Examples: An Incremental Bayesian Approach Tested on 101 Object Categories,Conference on Computer Vision and Pattern Recognition Workshop (CVPR 2004),,,,http://dx.doi.org/10.1109/CVPR.2004.109,,,,,,,,,
D2WBS78G,journalArticle,2006,"Fei-Fei, Li; Fergus, Rob; Perona, Pietro",One-Shot Learning of Object Categories,IEEE Transactions on Pattern Analysis and Machine Intelligence,,,,,,,,,,,,,
N6CASJ4X,journalArticle,1982,"Feldman, J. A.; Ballard, D. H.",Connectionist Models and Their Properties,cogsci,,,,,,,,,,,,,
KIK5WZ5V,journalArticle,1996,"Feldman, Jerome A.; Lakoff, George; Bailey, David; Narayanan, Srini; Regier, Terry; Stolcke, Andreas",L0 - The First Five Years of an Automated Language Acquisition Project,Artificial Intelligence Review,,,,citeseer.ist.psu.edu/feldman96first.html,,,,,,,,,
84MCEA6Q,book,1996,"Fellbaum, Christine",WordNet: An Electronic Lexical Database and Some of its Application,,,,,,,,,,,,,,
IU94QBM3,book,,"Editor, Christiane Fellbaum",WordNet: An Electronic Lexical Database,,,,,citeseer.nj.nec.com/fellbaum98wordnet.html,,,,,,,,,
ZDNJ9UA8,book,1968,"Feller, W.",An Introduction to Probability Theory and Its Applications,,,,,,,,,,,,,,
WR9PM9QE,conferencePaper,1993,"Feng, C.; Sutherland, A.; King, R.; Muggleton, S.; Henery, R.",Comparison of machine learning classifiers to statistics and neural networks,Proceedings of the Fourth International Workshop on Artificial Intelligence and Statistics,,,,,,,,,,,,,
H6VIPXBS,journalArticle,1994,"Field, David J.",What is the goal of sensory coding?,Neural Computation,,0899-7667,http://dx.doi.org/10.1162/neco.1994.6.4.559,,,,,,,,,,
B6RWGG9H,journalArticle,1936,"Fisher, Ronald A.",The use of multiple measurements in taxonomic problems,Annals of Eugenics,,,,,,,,,,,,,
5C43HXUK,book,1990,"Fischer, K. H.; Hertz, J. A.",Spin Glasses,,,,,,,,,,,,,,
22CT25N8,conferencePaper,1986,"Fisher, W.M.; Doddington, G.R.; Goudie-Marshall, K.M.",The DARPA speech recognition research database: specifications and status,Proc. DARPA Workshop on Speech Recognition,,,,,,,,,,,,,
8X6NPN57,report,1951,"Fix, E.; Hodges, J. L.","Discriminatory analysis, non-parametric discrimination, consistency properties",,,,,,,,,,,,Report 21-49-004,,
UBB48IAM,journalArticle,1951,"Fix, Evelyn; Jr, Joseph L. Hodges",Discriminatory Analysis: Nonparametric discrimination: Consistency properties,USAF School of Aviation Medecine,,,,,,,,,,,,,
T88MXBSX,journalArticle,1952,"Fix, Evelyn; Jr, Joseph L. Hodges",Discriminatory Analysis: Nonparametric discrimination: Small sample performance,USAF School of Aviation Medecine,,,,,,,,,,,,,
6ARB2MNA,thesis,1991,"Flammia, G.",Speaker Independent Consonant Recognition in Continuous Speech with Distinctive Phonetic Features,,,,,,,,,,,,,,
PBVE234X,book,1972,"Flanagan, J. L.","Speech Analysis, Synthesis, and Perception",,,,,,,,,,,,,2nd,
AJPQ7CTC,journalArticle,1992,"Geyer, Charles J",Practical markov chain monte carlo,Statistical Science,,,,,,,,,,,,,
2QX9N9S3,book,1987,"Fletcher, Roger",Practical Methods of Optimization,,,,,,,,,,,,,Second,
WMGT9THG,bookSection,2006,"Fleuret, Francois; Blanchard, Gilles",Pattern Recognition from One Example by Chopping,NIPS18,,,,,,,,,,,,,
GASXDRA5,book,2009,"Flynn, James R.",What is Intelligence: Beyond the Flynn Effect,,,,,,,,,,,,,,
NI3AC8KU,conferencePaper,1989,"Földiák, P.",Adaptive Network for Optimal Linear Feature Extraction,ijcnn,,,,,,,,,,,,,
CK38A5SM,journalArticle,1991,"Földiák, P.",Learning Invariance from Transformation Sequences,Neural Computation,,,,,,,,,,,,,
ADQHUSWQ,report,1992,"Fontaine, T.",GRAD-CM2: A Data-parallel Connectionist Network Simulator,,,,,,,,,,,,MS-CIS-92-55/LINC LAB 232,,
JDNQ42MN,journalArticle,1994,"Foster, D.; George, E.",The risk inflation criterion for multiple regression,Annals of Statistics,,,,,,,,,,,,,
X7GVIERF,thesis,2002,"Foster, George",Text Prediction for Translators,,,,,,,,,,,,,,
MWJ4Q4X7,bookSection,2009,"Fox, Emily; Sudderth, Erik; Jordan, Michael; Willsky, Alan",Nonparametric Bayesian Learning of Switching Linear Dynamical Systems,NIPS21,,,,,,,,,,,,,
BS68A6ET,journalArticle,1967,"Fralick, Stanley C.",Learning to Recognize Patterns without a Teacher,IEEE Transactions on Information Theory,,,,,,,,,,,,,
KFVR34K9,conferencePaper,1987,"Franzini, M. A.",Speech Recognition with Back Propagation,Proceedings of the Ninth Annual Conference of the IEEE Engineering in Medicine and Biology Society,,,,,,,,,,,,,
72ZCQX29,conferencePaper,1990,"Franzini, M. A.; Lee, K. F.; Waibel, A.",Connectionist Viterbi Training: a New Hybrid Method for Continuous Speech Recognition,icassp,,,,,,,,,,,,,
CUFFDVER,conferencePaper,1993,"Frasconi, P.; Gori, M.; Tesi, A.",Backpropagation for Linearly Separable Patterns: a Detailed Analysis,icnn,,,,,,,,,,,,,
6BAWDCVG,conferencePaper,1991,"Frasconi, P.; Gori, M.; Maggini, M.; Soda, G.",A Unified Approach for Integrating Explicit Knowledge and Learning by Example in Recurrent Networks,ijcnn,,,,,,,,,,,,,
38JQEXPN,journalArticle,1993,"Frasconi, P.; Gori, M.; Soda, G.",Daphne: Data Parallelism Neural Network Simulator,Int. Journal of Modern Physics C,,,,,,,,,,,,,
RNA7QNQK,conferencePaper,1990,"Frasconi, P.; Gori, M.; Soda, G.",Recurrent Networks for Continuous Speech Recognition,Computational Intelligence 90,,,,,,,,,,,,,
RKEARWPB,thesis,1990,"Frasconi, P.",Progetto e realizzazione di un simulatore per reti neurali ricorrenti e implementazione di prototipi per il riconoscimento vocale in tempo reale,,,,,,,,,,,,,,
TG6EMM9D,journalArticle,1992,"Frasconi, P.; Gori, M.; Soda, G.",Local Feedback Multi-Layered Networks,nc,,,,,,,,,,,,,
73CPXRIS,thesis,1994,"Frasconi, Paolo",Reti Ricorrenti ed Elaborazione Adattiva di Sequenze,,,,,,,,,,,,,,
2A9EKJZT,bookSection,1993,"Frasconi, P.; Gori, M.; Tesi, A.",Successes and Failures of Backpropagation: a Theoretical Investigation,Progress in Neural Networks,,,,,,,,,,,,,
UAUCW9ST,conferencePaper,1993,"Frasconi, Paolo; Gori, Marco",Multilayered networks and the C-G uncertainty principle,Proc. Conf. Science of Artificial Neural Networks II,,,,,,,,,,,,,
GRX4X5KP,report,1992,"Frasconi, P.; Gori, M.; Soda, G.",Injecting Nondeterministic Finite State Automata into Recurrent Neural Networks,,,,,,,,,,,,DSI-RT15/92,,
CT3H3IMD,manuscript,1994,"Frasconi, P.; Bengio, Y.",An EM Approach to Grammatical Inference,,,,,,,,,,,,,,
F9XIEW2T,conferencePaper,1991,"Frasconi, P.; Gori, M.; Maggini, M.; Soda, G.",Learning Automata with Sigmoidal Networks,Proc. of the 4th Italian Workshop on Parallel Architectures and Neural Networks,,,,,,,,,,,,,
KAPDGGTD,conferencePaper,1990,"Frasconi, P.; Gori, M.; Soda, G.",Recurrent Networks with Activation Feedback,Proc. of the 3rd Italian Workshop on Parallel Architectures and Neural Networks,,,,,,,,,,,,,
ANBEFMID,conferencePaper,1997,"Frasconi, Paolo; Gori, Marco; Sperduti, Alessandro",On the Efficient Classification of Data Structures by Neural Networks,Proc. Int. Joint Conf. on Artificial Intelligence,,,,,,,,,,,,,
SGS96JRB,journalArticle,1998,"Frasconi, Paolo; Gori, Marco; Sperduti, Alessandro",A general framework for adaptive processing of data structures,IEEE Transactions on Neural Networks,,,,,,,,,,,,,
THAAF4IP,journalArticle,1993,"Frasconi, P.; Gori, M.; Maggini, M.; Soda, G.",Unified Integration of Explicit Rules and Learning by Example in Recurrent Networks,ieeetrkde,,,,,,,,,,,,,
VHCBDE9M,journalArticle,1990,"Frean, M.",The Upstart Algorithm: A Method for Constructing and Training Feedforward Neural Networks,nc,,,,,,,,,,,,,
E8CIS47M,bookSection,2006,"Frenkel, D.",Waste-Recycling Monte Carlo,Computer Simulations in Condensed Matter Systems: From Materials to Chemical Biology Volume 1,,,,,,,,,,,,,
RCMDD8IM,report,1994,"Freund, Yoav; Haussler, David",Unsupervised learning of distributions on binary vectors using two layer networks,,,,,,,,,,,,UCSC-CRL-94-25,,
Z86RRRU4,conferencePaper,1992,"Freund, Yoav; Haussler, David",A fast and exact learning rule for a restricted class of Boltzmann machines,NIPS4,,,,,,,,,,,,,
HCJ6KIH6,journalArticle,1998,"Freund, Yoav; Schapire, Robert E.",Adaptive Game Playing using Multiplicative Weights,Games and Economic Behavior,,,,,,,,,,,,,
EQKIFT9C,conferencePaper,1995,"Freund, Yoav; Schapire, Robert E.",A decision-theoretic generalization of on-line learning and an application to boosting,Proceedings of the Second European Conference on Computational Learning Theory,3-540-59119-2,,,,,,,,,,,,
6AJW88TR,report,1994,"Freund, Y.; Haussler, D.",Unsupervised learning of distributions of binary vectors using two layer networks,,,,,,,,,,,,CRL-94-25,,
TJX9IW6X,manuscript,1997,"Freund, Y.; Schapire, R. E.; Bartlett, P.; Lee, W. S.",Boosting the margin: A new explanation for the effectiveness of voting methods,,,,,,,,,,,,,,
H99SPTHB,conferencePaper,1996,"Frey, Brendan J.; Hinton, Geoffrey E.; Dayan, Peter",Does the wake-sleep algorithm learn good density estimators?,NIPS8,,,,,,,,,,,,,
NGPST7AF,conferencePaper,1997,"Frey, B. J.; Hinton, G. E.",Free Energy Coding,Proceedings of the Data Compression Conference,,,,,,,,,,,,,
KHFDSJGA,book,1998,"Frey, Brendan J.",Graphical models for machine learning and digital communication,,,,,,,,,,,,,,
DCGG7XS3,conferencePaper,1999,"Frey, B. J.; Jojic, N.",Estimating Mixture Models of Images and Inferring Spatial Transformations Using the EM Algorithm,cvpr99,,,,citeseer.ist.psu.edu/frey99estimating.html,,,,,,,,,
XKC42GXS,conferencePaper,2000,"Frey, Brendan; Jojic, Nebojsa","Learning Graphical Models of Images, Videos and Their Spatial Transformations",UAI00,,,,,,,,,,,,,
6WD69D33,journalArticle,,"Friedman, J. H.; Fisher, N. I.",Bump hunting in high-dimensional data,Statistics and Computing,,,,,,,,,,,,,
XDJ3JXBD,journalArticle,2000,"Friedman, J.; Hastie, T.; Tibshirani, R.",Additive Logistic Regression: a Statistical View of Boosting,The Annals of Statistics,,,,,,,,,,,,,
GN5VI7AP,journalArticle,2001,"Friedman, J.",Greedy function approximation: a gradient boosting machine,Annals of Statistics,,,,,,,,,,,,,
IPW98GJT,book,1971,"Friedman, A.",Advanced Calculus,,,,,,,,,,,,,,
D9SICCUC,journalArticle,1974,"Friedman, J. H.; Tukey, J. W.",A Projection Pursuit Algorithm for Exploratory Data Analysis,IEEE Transactions on Computers,,0018-9340,http://dx.doi.org/10.1109/T-C.1974.224051,,,,,,,,,,
IQ74SZ87,journalArticle,1987,"Friedman, J. H.",Exploratory projection pursuit,Journal of the American Statistical Association,,,,,,,,,,,,,
ZDTMMSAB,journalArticle,1991,"Friedman, J. H.",Multivariate adaptive regression splines,The Annals of Statistics,,,,,,,,,,,,,
675Q2GHH,report,1994,"Friedman, J.",Flexible metric nearest neighbor classification,,,,,,,,,,,,113,,
SV8T3MWT,report,1998,"Friedman, J.; Hastie, T.; Tibshirani, R.",Additive logistic regression: A statistical view of boosting,,,,,,,,,,,,,,
AVEX2IB8,journalArticle,2007,"Friedman, Jerome; Hastie, Trevor; Hofling, Holger; Tibshirani, Robert",Pathwise coordinate optimization,Annals of Applied Statistics,,,,,,,,,,,,,
VG72R9WE,book,1999,"Friedman, J.",Greedy Function Approximation: a Gradient Boosting Machine,,,,,,,,,,,,,,
U54H7WAW,conferencePaper,1998,"Friess, T.; Cristianini, N.; Campbel, C.",The Kernel-Adatron: a Fast and Simple Learning Procedure for Support Vector Machines,Proceedings of the Fifteenth International Conference on Machine Learning,,,,,,,,,,,,,
B92W492J,conferencePaper,2008,"Tobias Fritsch, Jochen Schiller, Benjamin Voigt",The next generation of competitive online game organization,Netgames 2008,,,,,,,,,,,,,
KW37GX49,conferencePaper,1994,"Fritzke, B.",Supervised learning with growing cell structures,NIPS6,,,,,,,,,,,,,
WCNZ8NXM,conferencePaper,1998,"Freund, Yoav; Schapire, Robert E.",Large margin classification using the perceptron algorithm,Proc. 11th Annu. Conf. on Comput. Learning Theory,,,,,,,,,,,,,
Q9UQ39Z8,journalArticle,1981,"Friedman, J. H.; Stuetzle, W.",Projection Pursuit Regression,J. American Statistical Association,,,,,,,,,,,,,
AX93VIEJ,journalArticle,1984,"Friedman, J. H.; Stuetzle, W.; Schroeder, A.",Projection Pursuit Density Estimation,J. American Statistical Association,,,,,,,,,,,,,
R8CZIUKP,journalArticle,1998,"Fu, W.",Penalized regressions: the bridge vs. the lasso.,Journal of Computational and Graphical Statistics,,,,,,,,,,,,,
PHDEAJNQ,journalArticle,1986,"Fu, Y.; Anderson, P. W.",Application of Statistical Mechanics to NP-Complete Problems in Combinatorial Optimization,jpa,,,,,,,,,,,,,
MTGUFZPK,conferencePaper,1996,"Fukumizu, K.",Active Learning in Multilayer Perceptrons,NIPS8,,,,,,,,,,,,,
MSH8S5JQ,journalArticle,2000,"Fukumizu, Kenji; Amari, Shun-ichi",Local Minima and Plateaus in Hierarchical Structures of Multilayer Perceptrons,Neural Networks,,,,,,,,,,,,,
W6GQA8Q8,journalArticle,1975,"Fukushima, K.",Cognitron: A Self-Organizing Multilayered Neural Network,biocyb,,,,,,,,,,,,,
8ANH3N4D,journalArticle,1980,"Fukushima, K.",Neocognitron: A Self-Organizing Neural Network Model for a Mechanism of Pattern Recognition Unaffected by Shift in Position,biocyb,,,,,,,,,,,,,
EAE2J7EP,journalArticle,1982,"Fukushima, K.; Miyake, S.",Neocognitron: A new algorithm for pattern recognition tolerant of deformations and shifts in position,Pattern Recognition,,,,,,,,,,,,,
IMWUT78W,journalArticle,1983,"Fukushima, K.; Miyake, S.; Ito, T.",Neocognitron: A Neural Network Model for a Mechanism of Visual Pattern Recognition,ieeesmc,,,,,,,,,,,,,
SDA44I4S,journalArticle,1989,"Funahashi, K.",On the approximate realization of continuous mappings by neural networks,Neural Networks,,,,,,,,,,,,,
36T5XIVV,journalArticle,1993,"Funahashi, Ken-Ichi; Nakamura, Yuichi",Approximation of Dynamical Systems by Continuous Time Recurrent Neural Networks,nn,,,,,,,,,,,,,
BHTMVIW4,conferencePaper,1990,"Fung, R. M.; Crawford, S. L.",A system for induction of probabilistic models,"Eighth National Conference on Artificial Intelligence, Boston, Massachusetts, American Association for Artificial Intelligence",,,,,,,,,,,,,
JDDNQMPW,report,1989,"Galland, C. C.; Hinton, G. E.",Deterministic learning in networks with asymmetric connectivity,,,,,,,,,,,,CRG-TR-89-6,,
HDXW6IXV,conferencePaper,1986,"Gallant, S. I.",Optimal Linear Discriminants,Eighth International Conference on Pattern Recognition,,,,,,,,,,,,,
8B92P5SJ,book,1990,"Gallant, S.",Perceptron-based learning algorithms,,,,,,,,,,,,,,
U7UA9QCJ,conferencePaper,1987,"Gallinari, Patrick; LeCun, Yann; Thiria, Sylvie; Fogelman-Soulie, Francoise",Memoires associatives distribuees,Proceedings of COGNITIVA 87,,,,,,,,,,,,,
S7JU3Z46,conferencePaper,1988,"Gallinari, P.; Thiria, S.; Fogelman-Soulié, F.",Multilayer perceptrons and data analysis,Proc. International Conference on Neural Networks '88,,,,,,,,,,,,,
7X6587TW,bookSection,2001,"Gao, J.; Goodman, J.; Miao, J.",The Use of Clustering Techniques for Asian Language Modeling,Computational Linguistics and Chinese Language Processing,,,,,,,,,,,,,
FRH8STS5,report,1995,"Garcia, R.; Perron, P.",An analysis of the real interest rate under regime shift,,,,,,,,,,,,95s-5,,
DKHKWP2V,journalArticle,1996,"Garcia, R.; Perron, P.",An analysis of the real interest rate under regime shift,The Review of Economics and Statistics,,,,,,,,,,,,,
974FBWIF,report,1995,"Garcia, R.; Schaller, H.",Are the effects of monetary policy asymmetric,,,,,,,,,,,,95s-6,,
FSVQXDMR,report,1995,"Garcia, R.",Asymptotic null distribution of the likelihood ratio test in Markov switching models,,,,,,,,,,,,95s-7,,
48XCRCX9,report,1998,"Garcia, R.; Gençay, R.",Pricing and Hedging Derivative Securities with Neural Networks and a Homogeneity Hint,,,,,,,,,,,,98s-35,,
2ADX8NSA,journalArticle,1987,"Gardner, E.",Maximum Storage Capacity in Neural Networks,eul,,,,,,,,,,,,,
2WKQ5F39,journalArticle,1988,"Gardner, E.",The Space of Interactions in Neural Network Models,jpa,,,,,,,,,,,,,
HC5GHPR8,journalArticle,1988,"Gardner, E.; Derrida, B.",Optimal Storage Properties of Neural Network Models,jpa,,,,,,,,,,,,,
KVF336QD,journalArticle,1989,"Gardner, E.; Derrida, B.",Three Unfinished Works on the Optimal Storage Capacity of Networks,jpa,,,,,,,,,,,,,
BE3C8PHK,journalArticle,1989,"Gardner, E.; Gutfreund, H.; Yekutieli, I.",The Phase Space of Interactions in Neural Networks with Definite Symmetry,jpa,,,,,,,,,,,,,
RC6754SR,book,1979,"Garey, M. R.; Johnson, D. S.",Computers and Intractability: A Guide to the Theory of NP-Completeness,,,,,,,,,,,,,,
URZJPRVM,bookSection,2008,"Garrigues, Pierre; Olshausen, Bruno",Learning Horizontal Connections in a Sparse Coding Model of Natural Images,NIPS20,,,,,,,,,,,,,
EVDP82J6,bookSection,2008,"Garrigues, Pierre; Olshausen, Bruno",Learning Horizontal Connections in a Sparse Coding Model of Natural Images,NIPS'20,,,,,,,,,,,,,
MS29MCFQ,journalArticle,2003,"Gärtner, T.",A survey of kernels for structured data,ACM SIGKDD Explorations Newsletter,,,,,,,,,,,,,
MW2SUZUA,conferencePaper,2003,"Gauvain, Jean-Luc; Lamel, L.; Schwenk, Holger; Adda, G.; Chen, L.; F.\ Lefèvre",Conversational Telephone Speech Recognition,icassp,,,,,,,,,,,,,
NBGIX4IK,conferencePaper,1993,"Gaynier, R. J.; Downs, T.",A Method of Training Multi-layer Networks with Heaviside Characteristics Using Internal Representations,IEEE International Conference on Neural Networks,,,,,,,,,,,,,
CDX29XDN,conferencePaper,2006,"Gehler, Peter V.; Holub, Alex D.; Welling, Max",The rate adapting poisson model for information retrieval and object recognition,ICML06,1-59593-383-2,,http://doi.acm.org/10.1145/1143844.1143887,,,,,,,,,,
T45GMQUI,journalArticle,1984,"Geman, Stuart; Geman, Donald","Stochastic Relaxation, Gibbs Distributions, and the Bayesian Restoration of Images",ieeetpami,,,10.1080/02664769300000058,http://dx.doi.org/10.1080/02664769300000058,,,,,,,,,
A8JKCWA5,journalArticle,1992,"Geman, S.; Bienenstock, E.; Doursat, R.",Neural Networks and the Bias/Variance Dilemma,nc,,,,,,,,,,,,,
QRMPW6FI,journalArticle,1986,"Genest, C.; Zideck, J. V.",Combining probability distributions: A critique and an annotated bibliography,Statistical Science,,,,,,,,,,,,,
BVPKB6D5,journalArticle,2005,"Geng, Xin; Zhan, De-Chuan; Zhou, Zhi-Hua",Supervised nonlinear dimensionality reduction for visualization and classification,"IEEE Transactions on Systems, Man, and Cybernetics, Part B",,,,,,,,,,,,,
RUQ76W67,journalArticle,1987,"Geszti, T.; Pázmándi, F.",Learning Within Bounds and Dream Sleep,jpa,,,,,,,,,,,,,
IE8CC55S,book,1990,"Geszti, T.",Physical Models of Neural Networks,,,,,,,,,,,,,,
KW7766PX,journalArticle,1989,"Geweke, J.",Bayesian inference in econometric models using Monte carlo integration,Econometrica,,,,,,,,,,,,,
6X6VMV7J,bookSection,1994,"Ghahramani, Z.",Solving inverse problems using an EM approach to density estimation,Proceedings of the 1993 Connectionist Models Summer School,,,,,,,,,,,,,
IIPU9IPD,conferencePaper,2000,"Ghahramani, Z.; Beal, M. J.",Variational inference for Bayesian mixtures of factor analysers,NIPS12,,,,citeseer.nj.nec.com/article/ghahramani00variational.html,,,,,,,,,
ZWDJ95SX,report,1996,"Ghahramani, Z.; Hinton, G. E.",The EM Algorithm for Mixtures of Factor Analyzers,,,,,citeseer.nj.nec.com/ghahramani97em.html,,,,,,,CRG-TR-96-1,,
TXDNEIFH,report,1993,"Ghahramani, Z.; Jordan, M. I.",Function approximation via density estimation,,,,,,,,,,,,TR 9304,,
QQERQXW8,conferencePaper,1989,"Gherrity, M.","A Learning Algorithm for Analog, Fully Recurrent Neural Networks,",ijcnn,,,,,,,,,,,,,
MU65IJV9,journalArticle,1989,"Ghosh, J.; Hwang, K.",Mapping Neural Networks onto Message-Passing Multicomputers,Journal of Parallel and Distributed Computing,,,,,,,,,,,,,
BG8CNXDM,journalArticle,2003,"Ghosn, J.; Bengio, Y.","Bias Learning, Knowledge Sharing",IEEE Transactions on Neural Networks,,,,,,,,,,,,,
TKUBCZNP,report,1993,"Ghysel, E.",A time series model with periodic stochastic regime switching,,,,,,,,,,,,C.R.D.E. Discussion paper 1093,,
QSUQ6IA2,book,2004,"Giarratano, Joseph C.; Riley, Gary D.",Expert Systems: Principles and Programming,,534384471,,,http://www.amazon.ca/exec/obidos/redirect?tag=citeulike09-20&amp,path=ASIN/0534384471,,,,,,,,Fourth
625SJDQI,journalArticle,1986,"Lee, Y. C.; Doolen, G.; Chen, H. H.; Sun, G. Z.; Maxwell, T.; Lee, H. Y.; Giles, C. L.",Machine Learning Using a Higher Order Correlation Network,Physica D,,,,,,,,,,,,,
WCH5GNWV,journalArticle,1987,"Giles, C. Lee; Maxwell, Tom","Learning, Invariance, and Generalization in High-Order Neural Networks",Applied Optics,,,,http://ao.osa.org/abstract.cfm?URI=ao-26-23-4972,,,,,,,,,
R99WXW9A,conferencePaper,1990,"Giles, C. L.; Sun, G. Z.; Chen, H. H.; Lee, Y. C.; Chen, D.",Higher Order Recurrent Networks & Grammatical Inference,NIPS2,,,,,,,,,,,,,
CVC7K7GJ,conferencePaper,1992,"Giles, C. L.; Omlin, C. W.",Inserting Rules into Recurrent Neural Networks,"Neural Networks for Signal Processing II, Proceedings of the 1992 IEEE workshop",,,,,,,,,,,,,
B7AVA54K,journalArticle,1994,"Giles, C. L.; Omlin, C. W.","Extraction, Insertion and Refinement of Symbolic Rules in Dynamically-Driven Recurrent Neural Networks",Connection Science,,,,,,,,,,,,,
XMZ62VMX,journalArticle,1992,"Giles, C. L.; Miller, C. B.; Chen, D.; Sun, G. Z.; Chen, H. H.; Lee, Y. C.",Learning and Extracting Finite State Automata with Second-Order Recurrent Neural Networks,nc,,,,,,,,,,,,,
DR8TJ43K,book,1981,"Gill, P. E.; Murray, W.; Wright, M. H.",Practical Optimization,,,,,,,,,,,,,,
46CGZX77,conferencePaper,1994,"Gillman, David; Sipser, Michael",Inference and minimization of hidden Marko chains,colt94,,,,,,,,,,,,,
RKK6M7TT,book,1974,"Gilmore, R.","Lie groups, Lie algebras and some of their applications",,,,,,,,,,,,,,
NJSZAC6F,conferencePaper,2000,"Gingras, F.; Bengio, Y.; Nadeau, C.",On Out-of-Sample Statistics for Time-Series,Computational Finance 2000,,,,,,,,,,,,,
GHRGPZX5,conferencePaper,2000,"Chapados, N.; Bengio, Y.",VaR-based Asset Allocation using Neural Networks,Computational Finance 2000,,,,,,,,,,,,,
URBZZNVK,conferencePaper,1999,"Pigeon, S.; Bengio, Y.",Binary Pseudowavelets and Application to Bilevel Image Processing,"Proceedings of the Data Compression Conference, DCC'1999",,,,,,,,,,,,,
4KR4RCUK,conferencePaper,1994,"Girard, D.; Paugam-Moisy, Hélène",Strategies of Weight Updating for Parallel Back-propagation,Proceedings of the IFIP WG10.3 Working Conference on Applications in Parallel and Distributed Computing,0-444-81870-7,,,,,,,,,,,,
RIDEVMZI,conferencePaper,2003,"Girju, Roxana; Badulescu, Adriana; Moldovan, Dan",Learning semantic constraints for the automatic discovery of part-whole relations,NAACL '03: Proceedings of the 2003 Conference of the North American Chapter of the Association for Computational Linguistics on Human Language Technology,,,,,,,,,,,,,
NU6PW9BE,journalArticle,2001,"Girolami, M.",Orthogonal series density estimation and the kernel eigenvalue problem,Neural Computation,,,,,,,,,,,,,
DDCMUK53,bookSection,1994,"Girosi, Federico","Regularization theory, radial basis functions and networks",From Statistics to Neural Networks,,,,,,,,,,,,,
C28EZ5TP,book,1997,"Girosi, F.",An equivalence between sparse approximation and Support Vector Machines,,,,,,,,,,,,,,
GMB8HAZ8,journalArticle,1963,"Glauber, R. J.",Time-Dependent Statistics of the Ising Model,jmp,,,,,,,,,,,,,
I389TX5Z,journalArticle,1999,"Glickman, Mark E.",Parameter Estimation in Large Dynamic Paired Comparison Experiments,Applied Statistics,,,,,,,,,,,,,
MDN69N2R,book,1989,"McCullagh, P.; Nelder, J.",Generalized Linear Models,,,,,,,,,,,,,,
KU92GI2N,bookSection,2006,"Globerson, Amir; Roweis, Sam",Metric Learning by Collapsing Classes,NIPS18,,,,,,,,,,,,,
TAVHXIDS,book,1990,"Gluck, M. A.; Rumelhart, D. E.",Neuroscience and connectionist theory,,,,,,,,,,,,,,
